CODE_INSEE,NOM,CODE_POSTAL
78442,NEAUPHLE LE CHATEAU,78640
89163,LA FERTE LOUPIERE,89110
95355,MAGNY EN VEXIN,95420
78443,NEAUPHLE LE VIEUX,78640
89165,FLACY,89190
95387,MENOUVILLE,95810
78464,ORCEMONT,78125
89173,FONTAINES,89130
95447,NEUILLY EN VEXIN,95640
78475,OSMOY,78910
89176,FONTENAY PRES VEZELAY,89450
95480,PARMAIN,95620
78499,PONTHEVRARD,78730
89180,FOUCHERES,89150
95500,PONTOISE,95300
78501,PORCHEVILLE,78440
89184,FULVY,89160
95527,ROISSY EN FRANCE,95700
78502,LE PORT MARLY,78560
89190,GIVRY,89200
95529,RONQUEROLLES,95340
78551,ST GERMAIN EN LAYE,78100
89196,VALRAVILLON,89113
95543,ST CYR EN ARTHIES,95510
78571,ST NOM LA BRETECHE,78860
89197,GUILLON TERRE PLAINE,89420
95584,SANTEUIL,95640
78586,SARTROUVILLE,78500
89198,GURGY,89250
95598,SOISY SOUS MONTMORENCY,95230
78588,SAULX MARCHAIS,78650
89233,LUCY SUR CURE,89270
95611,THEUVILLE,95810
78591,SEPTEUIL,78790
89244,MARMEAUX,89420
95628,VALMONDOIS,95760
78608,LE TERTRE ST DENIS,78980
89246,MASSANGIS,89440
95633,VAUDHERLAND,95500
78618,TILLY,78790
89250,MERE,89144
95652,VIARMES,95270
78642,VERNEUIL SUR SEINE,78480
89251,MERRY LA VALLEE,89110
95656,VIENNE EN ARTHIES,95510
79008,AMAILLOUX,79350
89252,MERRY SEC,89560
97102,ANSE BERTRAND,97121
79010,ARCAIS,79210
89254,MEZILLES,89130
97106,BOUILLANTE,97125
79013,ARGENTONNAY,79150
89265,MONTIGNY LA RESLE,89230
97107,CAPESTERRE BELLE EAU,97130
79016,ASSAIS LES JUMEAUX,79600
89276,NEUVY SAUTOUR,89570
97107,CAPESTERRE BELLE EAU,97130
79024,AZAY LE BRULE,79400
89284,PACY SUR ARMANCON,89160
97109,GOURBEYRE,97113
79025,AZAY SUR THOUET,79130
89289,PAROY SUR THOLON,89300
97119,PETIT CANAL,97131
79034,BESSINES,79000
89291,PASSY,89510
97122,PORT LOUIS,97117
79042,BOUGON,79800
89298,PIFFONDS,89330
97130,TERRE DE BAS,97136
79047,BOUSSAIS,79600
89300,PISY,89420
97133,VIEUX FORT,97141
79049,BRESSUIRE,79300
89303,POILLY SUR SEREIN,89310
97202,LES ANSES D ARLET,97217
79049,BRESSUIRE,79300
89307,PONTIGNY,89230
97204,LE CARBET,97221
79049,BRESSUIRE,79300
89308,PONT SUR VANNE,89190
97209,FORT DE FRANCE,97200
79049,BRESSUIRE,79300
89313,PRECY SUR VRIN,89116
97209,FORT DE FRANCE,97234
79061,CELLES SUR BELLE,79370
89324,ROGNY LES SEPT ECLUSES,89220
97220,RIVIERE PILOTE,97211
79070,LA CHAPELLE BATON,79220
89326,ROSOY,89100
97223,ST ESPRIT,97270
79078,PLAINE D ARGENSON,79360
89329,RUGNY,89430
97224,ST JOSEPH,97212
79078,PLAINE D ARGENSON,79360
89331,SAINPUITS,89520
97234,BELLEFONTAINE,97222
79079,MAULEON,79700
89339,STE COLOMBE,89440
97301,REGINA,97390
79079,MAULEON,79700
89348,ST JULIEN DU SAULT,89330
97303,IRACOUBO,97350
79088,CHICHE,79350
89360,ST MAURICE LE VIEIL,89110
97309,REMIRE MONTJOLY,97354
79090,CHIZE,79170
89361,ST MAURICE THIZOUAILLE,89110
97352,SAUL,97314
79091,CIRIERES,79140
89370,ST VALERIEN,89150
97362,PAPAICHTON,97316
79100,COULON,79510
89373,SALIGNY,89100
97406,LA PLAINE DES PALMISTES,97431
79102,COULONGES THOUARSAIS,79330
89377,SAUVIGNY LE BEUREAL,89420
97407,LE PORT,97420
79118,FENERY,79450
89378,SAUVIGNY LE BOIS,89200
97407,LE PORT,97420
79124,LES FORGES,79340
89400,SOUGERES EN PUISAYE,89520
97411,ST DENIS,97400
79129,FRESSINES,79370
89402,SOUMAINTRAIN,89570
97411,ST DENIS,97400
79134,GLENAY,79330
89403,STIGNY,89160
97411,ST DENIS,97490
79136,ALLOINAY,79110
89404,SUBLIGNY,89100
97411,ST DENIS,97490
79137,GRANZAY GRIPT,79360
89405,LES HAUTS DE FORTERRE,89560
97412,ST JOSEPH,97480
79174,MELLE,79500
89410,THAROT,89200
97414,ST LOUIS,97421
79177,MESSE,79120
89414,THORIGNY SUR OREUSE,89260
97415,ST PAUL,97411
79179,MONCOUTANT SUR SEVRE,79320
89424,TRUCY SUR YONNE,89460
97415,ST PAUL,97434
79185,AIGONDIGNE,79370
89432,VAUDEURS,89320
97415,ST PAUL,97435
79191,NIORT,79000
89436,VENIZY,89210
97417,ST PHILIPPE,97442
79191,NIORT,79000
89453,VILLEFARGEAU,89240
97417,ST PHILIPPE,97442
79195,NUEIL LES AUBIERS,79250
89456,VILLEMANOCHE,89140
97418,STE MARIE,97438
79196,PLAINE ET VALLEES,79100
89459,VILLENEUVE LA DONDAGRE,89150
97418,STE MARIE,97438
79208,LA PEYRATTE,79200
89469,PERCENEIGE,89260
97418,STE MARIE,97438
79213,POMPAIRE,79200
89472,VILLIERS ST BENOIT,89130
97419,STE ROSE,97439
79218,PRESSIGNY,79390
89474,VILLIERS VINEUX,89360
97422,LE TAMPON,97418
79220,PRIN DEYRANCON,79210
89475,VILLON,89740
97422,LE TAMPON,97430
79241,ST CHRISTOPHE SUR ROC,79220
89479,VINCELOTTES,89290
97424,CILAOS,97413
79242,VOULMENTIN,79150
89483,VOISINES,89260
97501,MIQUELON LANGLADE,97500
79244,ST CYR LA LANDE,79100
90009,BEAUCOURT,90500
97601,ACOUA,97630
79255,ST GERMAIN DE LONGUE CHAUME,79200
90028,COURTELEVANT,90100
97605,CHICONI,97670
79256,ST GERMIER,79340
90032,DANJOUTIN,90400
97606,CHIRONGUI,97620
79267,ST LIN,79420
90043,FAVEROIS,90100
97609,KANI KELI,97625
79270,ST MAIXENT L ECOLE,79400
90048,FONTENELLE,90340
97610,KOUNGOU,97600
79278,ST MARTIN DU FOUILLOUX,79420
90051,FROIDEFONTAINE,90140
97614,OUANGANI,97670
79294,ST ROMANS DES CHAMPS,79230
90055,GROSNE,90100
97614,OUANGANI,97670
79297,STE SOLINE,79120
90056,JONCHEREY,90100
98711,ANAA,98786
79301,ST VINCENT LA CHATRE,79500
90070,MONTBOUTON,90500
98712,ARUE,98701
79308,SCIECQ,79000
90074,NOVILLARD,90340
98713,ARUTUA,98761
79311,SECONDIGNY,79130
90086,ROMAGNY SOUS ROUGEMONT,90110
98713,ARUTUA,98762
79312,SELIGNE,79170
90087,ROPPE,90380
98714,BORA BORA,98730
79326,THENEZAY,79390
90096,THIANCOURT,90100
98714,BORA BORA,98730
79329,THOUARS,79100
90102,VESCEMONT,90200
98715,FAAA,98704
79329,THOUARS,79100
90103,VETRIGNE,90300
98716,FAKARAVA,98790
79331,TOURTENAY,79100
91017,ANGERVILLIERS,91470
98718,FATU HIVA,98740
79347,VIENNAY,79200
91027,ATHIS MONS,91200
98719,GAMBIER,98755
80002,ABLAINCOURT PRESSOIR,80320
91035,AUTHON LA PLAINE,91410
98719,GAMBIER,98755
80003,ACHEUX EN AMIENOIS,80560
91041,AVRAINVILLE,91630
98719,GAMBIER,98792
80009,AILLY LE HAUT CLOCHER,80690
91047,BAULNE,91590
98719,GAMBIER,98792
80013,AIRAINES,80270
91067,BLANDY,91150
98719,GAMBIER,98793
80017,ALLAINES,80200
91069,BOIGNEVILLE,91720
98720,HAO,98790
80021,AMIENS,80000
91079,BOISSY LA RIVIERE,91690
98721,HIKUERU,98790
80022,ANDAINVILLE,80140
91109,BRIERES LES SCELLES,91150
98721,HIKUERU,98790
80025,ARGOULES,80120
91112,BROUY,91150
98723,HIVA OA,98741
80031,ARVILLERS,80910
91122,BURES SUR YVETTE,91440
98724,HUAHINE,98731
80036,AUBIGNY,80800
91148,CHAUFFOUR LES ETRECHY,91580
98724,HUAHINE,98731
80040,AUMATRE,80140
91201,DRAVEIL,91210
98724,HUAHINE,98732
80041,AUMONT,80640
91201,DRAVEIL,91210
98725,MAHINA,98709
80044,AUTHIEULE,80600
91216,EPINAY SUR ORGE,91360
98725,MAHINA,98710
80045,AUTHUILLE,80300
91226,ETRECHY,91580
98726,MAKEMO,98790
80060,BEALCOURT,80370
91249,FORGES LES BAINS,91470
98726,MAKEMO,98790
80064,BEAUCOURT EN SANTERRE,80110
91293,GUIGNEVILLE SUR ESSONNE,91590
98726,MAKEMO,98790
80066,BEAUCOURT SUR L HALLUE,80260
91312,IGNY,91430
98728,MAUPITI,98732
80076,BEHEN,80870
91332,LEUDEVILLE,91630
98729,MOOREA MAIAO,98728
80082,BELLOY SUR SOMME,80310
91345,LONGJUMEAU,91160
98729,MOOREA MAIAO,98728
80083,BERGICOURT,80290
91390,LE MEREVILLOIS,91660
98729,MOOREA MAIAO,98729
80098,BETTEMBOS,80290
91408,MOIGNY SUR ECOLE,91490
98729,MOOREA MAIAO,98729
80099,BETTENCOURT RIVIERE,80270
91425,MONTLHERY,91310
98729,MOOREA MAIAO,98729
80102,BIACHES,80200
91434,MORSANG SUR ORGE,91390
98732,NUKUTAVAKE,98773
80105,BILLANCOURT,80190
91473,ORVEAU,91590
98734,PAPARA,98712
80110,BOISMONT,80230
91479,PARAY VIEILLE POSTE,91550
98739,RAIVAVAE,98750
80116,BOUCHOIR,80910
91495,PLESSIS ST BENOIST,91410
98740,RANGIROA,98775
80119,BOUGAINVILLE,80540
91508,PUISELET LE MARAIS,91150
98745,TAHAA,98733
80126,BOUTTENCOURT,80220
91533,SACLAS,91690
98745,TAHAA,98734
80142,BRIQUEMESNIL FLOXICOURT,80540
91534,SACLAY,91400
98746,TAHUATA,98743
80143,BROCOURT,80430
91538,ST AUBIN,91190
98747,TAIARAPU EST,98719
80148,BUIGNY LES GAMACHES,80220
91538,ST AUBIN,91190
98747,TAIARAPU EST,98720
80149,BUIGNY ST MACLOU,80132
91546,ST CYR SOUS DOURDAN,91410
98748,TAIARAPU OUEST,98724
80153,BUS LES ARTOIS,80560
91547,ST ESCOBILLE,91410
98749,TAKAROA,98781
80164,CAMON,80450
91573,ST PIERRE DU PERRAY,91280
98750,TAPUTAPUATEA,98735
80179,CAULIERES,80290
91581,ST YON,91650
98755,TUREIA,98784
80189,LA CHAVATTE,80700
91589,SAVIGNY SUR ORGE,91600
98757,UA POU,98745
80194,CHUIGNES,80340
91617,TIGERY,91250
98757,UA POU,98746
80208,CONTEVILLE,80370
91635,VAUHALLAN,91430
98805,DUMBEA,98830
80212,CORBIE,80800
91645,VERRIERES LE BUISSON,91370
98811,KONE,98859
80216,COURCELETTE,80300
91649,VERT LE PETIT,91710
98814,LIFOU,98820
80218,COURCELLES SOUS MOYENCOURT,80290
91662,VILLECONIN,91580
98816,MOINDOU,98819
80224,CRESSY OMENCOURT,80190
91667,VILLEMOISSON SUR ORGE,91360
98817,LE MONT DORE,98874
80230,CURCHY,80190
91691,YERRES,91330
98817,LE MONT DORE,98876
80232,DAMERY,80700
92007,BAGNEUX,92220
98818,NOUMEA,98800
80233,DANCOURT POPINCOURT,80700
92020,CHATILLON,92320
98821,PAITA,98840
80237,DEMUIN,80110
92047,MARNES LA COQUETTE,92430
98821,PAITA,98889
80239,DEVISE,80200
92048,MEUDON,92190
98823,PONERIHOUEN,98823
80242,DOMART SUR LA LUCE,80110
92051,NEUILLY SUR SEINE,92200
80251,DOUDELAINVILLE,80140
92076,VAUCRESSON,92420
80259,DROMESNIL,80640
92077,VILLE D AVRAY,92410
80261,DURY,80480
93005,AULNAY SOUS BOIS,93600
80263,L ECHELLE ST AURIN,80700
93010,BONDY,93140
80267,ENNEMAIN,80200
93029,DRANCY,93700
80271,EPEHY,80740
93046,LIVRY GARGAN,93190
80275,EQUANCOURT,80360
93062,LE RAINCY,93340
80282,ERONDELLE,80580
93063,ROMAINVILLE,93230
80295,ETINEHEM MERICOURT,80340
93073,TREMBLAY EN FRANCE,93290
80302,FAVEROLLES,80500
93077,VILLEMOMBLE,93250
80303,FAVIERES,80120
93078,VILLEPINTE,93420
80304,FAY,80200
94003,ARCUEIL,94110
80310,FIENVILLERS,80750
94015,BRY SUR MARNE,94360
80312,FINS,80360
94043,LE KREMLIN BICETRE,94270
80316,FLESSELLES,80260
94044,LIMEIL BREVANNES,94450
80329,FORCEVILLE,80560
94048,MAROLLES EN BRIE,94440
80334,FOSSEMANANT,80160
94054,ORLY,94310
80339,FOUQUESCOURT,80170
94056,PERIGNY,94520
80357,FRESNOY AU VAL,80290
94074,VALENTON,94460
80369,FROHEN SUR AUTHIE,80370
94075,VILLECRESNES,94440
80377,GEZAINCOURT,80600
94077,VILLENEUVE LE ROI,94290
80384,GRANDCOURT,80300
95011,AMBLEVILLE,95420
80388,GREBAULT MESNIL,80140
95019,ARNOUVILLE,95400
80392,GROUCHES LUCHUEL,80600
95024,ARTHIES,95420
80406,HALLENCOURT,80490
95054,LE BELLAY EN VEXIN,95750
80418,HARDECOURT AUX BOIS,80360
95060,BESSANCOURT,95550
80422,HAUTVILLERS OUVILLE,80132
95061,BETHEMONT LA FORET,95840
80424,HEBECOURT,80680
95078,BOISSY L AILLERIE,95650
80426,HEILLY,80800
95110,BRIGNANCOURT,95640
80428,HEM MONACU,80360
95120,BUTRY SUR OISE,95430
80429,HENENCOURT,80300
95127,CERGY,95000
80436,HESCAMPS,80290
95149,CHAUMONTEL,95270
80440,HIERMONT,80370
95151,CHAUVRY,95560
80443,HORNOY LE BOURG,80640
95157,CHERENCE,95510
80456,LAFRESGUIMONT ST MARTIN,80430
95169,COMMENY,95450
80466,LANCHES ST HILAIRE,80620
95203,EAUBONNE,95600
80493,LOUVENCOURT,80560
95252,FRANCONVILLE,95130
80496,MACHIEL,80150
95277,GONESSE,95500
80502,MAISON ROLAND,80135
95280,GOUSSAINVILLE,95190
80504,MALPART,80250
95287,GRISY LES PLATRES,95810
80507,MARCELCAVE,80800
95295,GUIRY EN VEXIN,95450
80515,MARLERS,80290
95316,JAGNY SOUS BOIS,95850
80516,MARQUAIX,80240
95323,JOUY LE MOUTIER,95280
80519,MATIGNY,80400
95351,LOUVRES,95380
80520,MAUCOURT,80170
95352,LUZARCHES,95270
80522,LE MAZIS,80430
95394,MERY SUR OISE,95540
80524,MEHARICOURT,80170
95395,LE MESNIL AUBRY,95720
80525,MEIGNEUX,80290
95438,MOUSSY,95640
80527,MENESLIES,80520
95445,NERVILLE LA FORET,95590
80529,MERELESSART,80490
95446,NESLES LA VALLEE,95690
80549,MIRAUMONT,80300
95456,NOISY SUR OISE,95270
80550,MIRVAUX,80260
95487,PERSAN,95340
80554,MOLLIENS DREUIL,80540
95488,PIERRELAYE,95220
80554,MOLLIENS DREUIL,80540
95488,PIERRELAYE,95480
80558,MONSURES,80160
95491,LE PLESSIS BOUCHARD,95130
80560,MONTAUBAN DE PICARDIE,80300
95504,PRESLES,95590
80566,FIEFFES MONTRELET,80670
95509,PUISEUX EN FRANCE,95380
80576,MOYENCOURT,80400
95527,ROISSY EN FRANCE,95700
80577,MOYENCOURT LES POIX,80290
95585,SARCELLES,95200
80580,NAMPONT,80120
95604,SURVILLIERS,95470
80582,NAMPS MAISNIL,80290
95610,THEMERICOURT,95450
80582,NAMPS MAISNIL,80290
95660,VILLAINES SOUS BOIS,95570
80584,NAOURS,80260
97101,LES ABYMES,97142
80591,NEUVILLE AU BOIS,80140
97103,BAIE MAHAULT,97122
80593,LA NEUVILLE LES BRAY,80340
97111,DESHAIES,97126
80598,NOUVION,80860
97117,LE MOULE,97160
80601,NURLU,80240
97128,STE ANNE,97180
80614,OUTREBOIS,80600
97131,TERRE DE HAUT,97137
80621,HYPERCOURT,80320
97132,TROIS RIVIERES,97114
80625,TROIS RIVIERES,80500
97205,CASE PILOTE,97222
80628,LE PLESSIER ROZAINVILLERS,80110
97207,DUCOS,97224
80630,POIX DE PICARDIE,80290
97211,GRAND RIVIERE,97218
80630,POIX DE PICARDIE,80290
97215,MACOUBA,97218
80644,PROYART,80340
97216,LE MARIGOT,97225
80648,PYS,80300
97217,LE MARIN,97290
80656,QUEVAUVILLERS,80710
97226,STE ANNE,97227
80669,RETHONVILLERS,80700
97228,STE MARIE,97230
80681,ROUVREL,80250
97228,STE MARIE,97230
80695,SAILLY SAILLISEL,80360
97310,ROURA,97311
80698,ST AUBIN MONTENOY,80540
97314,OUANARY,97380
80701,ST CHRIST BRIOST,80200
97360,APATOU,97317
80703,ST GERMAIN SUR BRESLE,80430
97408,LA POSSESSION,97419
80704,ST GRATIEN,80260
97409,ST ANDRE,97440
80713,ST QUENTIN EN TOURMONT,80120
97411,ST DENIS,97400
80714,ST QUENTIN LA MOTTE CROIX AU BAILLY,80880
97411,ST DENIS,97400
80726,SANCOURT,80400
97411,ST DENIS,97490
80742,SURCAMPS,80620
97412,ST JOSEPH,97480
80746,TALMAS,80260
97413,ST LEU,97416
80756,THIEVRES,80560
97413,ST LEU,97424
80758,THORY,80250
97413,ST LEU,97436
80760,TILLOY FLORIVILLE,80220
97414,ST LOUIS,97421
80763,LE TITRE,80132
97414,ST LOUIS,97450
80770,TULLY,80130
97415,ST PAUL,97423
80785,VECQUEMONT,80800
97415,ST PAUL,97434
80787,VERCOURT,80120
97415,ST PAUL,97435
80790,VERPILLIERES,80700
97415,ST PAUL,97460
80792,LA VICOGNE,80260
97416,ST PIERRE,97410
80800,VILLERS CAMPSART,80140
97422,LE TAMPON,97430
80803,VILLERS LES ROYE,80700
97424,CILAOS,97413
80804,VILLERS SOUS AILLY,80690
97501,MIQUELON LANGLADE,97500
80815,VRON,80120
97602,BANDRABOUA,97650
80820,WARLOY BAILLON,80300
97603,BANDRELE,97660
80825,WIRY AU MONT,80270
97611,MAMOUDZOU,97600
80836,YONVAL,80132
97611,MAMOUDZOU,97605
81003,ALBAN,81250
98711,ANAA,98790
81004,ALBI,81000
98716,FAKARAVA,98790
81006,ALGANS,81470
98717,FANGATAU,98765
81010,AMBIALET,81430
98717,FANGATAU,98766
81016,ARFONS,81110
98718,FATU HIVA,98740
81017,ARIFAT,81360
98719,GAMBIER,98755
81023,BARRE,81320
98719,GAMBIER,98755
81024,BEAUVAIS SUR TESCOU,81630
98719,GAMBIER,98792
81026,BELLEGARDE MARSAL,81430
98720,HAO,98767
81028,BERLATS,81260
98722,HITIAA O TE RA,98708
81040,BROUSSE,81440
98724,HUAHINE,98731
81061,CASTANET,81150
98724,HUAHINE,98731
81066,CAUCALIERES,81200
98724,HUAHINE,98731
81069,CORDES SUR CIEL,81170
98726,MAKEMO,98789
81076,CUQ TOULZA,81470
98728,MAUPITI,98732
81080,DONNAZAC,81170
98729,MOOREA MAIAO,98728
81087,FAYSSAC,81150
98729,MOOREA MAIAO,98728
81088,FAUCH,81120
98729,MOOREA MAIAO,98729
81092,FIAC,81500
98731,NUKU HIVA,98742
81099,GAILLAC,81600
98731,NUKU HIVA,98742
81100,GARREVAQUES,81700
98731,NUKU HIVA,98748
81106,GRAZAC,81800
98731,NUKU HIVA,98796
81109,JONQUIERES,81440
98737,PUKAPUKA,98774
81122,LACAPELLE PINET,81340
98740,RANGIROA,98777
81124,LACAUNE,81230
98741,RAPA,98751
81125,LACAZE,81330
98741,RAPA,98794
81132,GUITALENS L ALBAREDE,81220
98744,RURUTU,98753
81159,MASSAC SERAN,81500
98745,TAHAA,98733
81160,MASSAGUEL,81110
98745,TAHAA,98734
81168,MIRANDOL BOURGNOUNAC,81190
98745,TAHAA,98734
81177,MONTFA,81210
98747,TAIARAPU EST,98719
81178,MONTGAILLARD,81630
98749,TAKAROA,98790
81191,MOUZIEYS PANENS,81170
98754,TUMARAA,98735
81192,MURAT SUR VEBRE,81320
98757,UA POU,98746
81200,PALLEVILLE,81700
98801,BELEP,98811
81201,PAMPELONNE,81190
98803,BOURAIL,98870
81208,PEYROLE,81310
98805,DUMBEA,98837
81225,RIVIERES,81600
98805,DUMBEA,98839
81233,TERRE DE BANCALIE,81120
98808,HOUAILOU,98816
81238,ST AMANS SOULT,81240
98811,KONE,98860
81243,ST BEAUZILE,81140
98812,KOUMAC,98850
81246,STE CECILE DU CAYROU,81140
98817,LE MONT DORE,98809
81249,STE GEMME,81190
98820,OUVEA,98814
81253,ST GREGOIRE,81350
98826,POUM,98826
81255,ST JEAN DE RIVES,81500
98831,VOH,98883
81256,ST JEAN DE VALS,81210
98833,KOUAOUA,98818
81258,ST JULIEN DU PUY,81440
81265,ST MICHEL DE VAX,81140
81275,SALLES,81640
81283,SENOUILLAC,81600
81293,TAURIAC,81630
81308,VALENCE D ALBIGEOIS,81340
81309,VAOUR,81140
81315,VIELMUR SUR AGOUT,81570
81316,VIEUX,81140
81318,VILLENEUVE LES LAVAUR,81500
81324,VIVIERS LES LAVAUR,81500
81325,VIVIERS LES MONTAGNES,81290
81326,STE CROIX,81150
82001,ALBEFEUILLE LAGARDE,82290
82012,LES BARTHES,82100
82014,BEAUPUY,82600
82027,CAMPSAS,82370
82035,CAUMONT,82210
82039,CAYRAC,82440
82041,CAZALS,82140
82045,CORDES TOLOSANNES,82700
82048,DIEUPENTALE,82170
82049,DONZAC,82340
82058,FAJOLLES,82210
82074,GRAMONT,82120
82078,LABASTIDE DE PENNE,82240
82079,LABASTIDE ST PIERRE,82370
82085,LACOURT ST PIERRE,82290
82087,LAFRANCAISE,82130
82101,MALAUSE,82200
82114,MONBEQUI,82170
82116,MONTAGUDET,82110
82119,MONTALZAT,82270
82124,MONTBETON,82290
82130,MONTJOI,82400
82132,MONTRICOUX,82800
82133,MOUILLAC,82160
82134,NEGREPELISSE,82800
82146,PUYGAILLARD DE LOMAGNE,82120
82152,ST AIGNAN,82100
82162,ST GEORGES,82240
82170,ST PAUL D ESPIS,82400
82181,SISTELS,82340
82182,TOUFFAILLES,82190
82192,VERLHAC TESCOU,82230
83011,BARGEMON,83830
83017,BELGENTIER,83210
83019,BORMES LES MIMOSAS,83230
83020,LE BOURGUET,83840
83022,BRENON,83840
83027,LA CADIERE D AZUR,83740
83027,LA CADIERE D AZUR,83740
83028,CALLAS,83830
83032,CARCES,83570
83036,CAVALAIRE SUR MER,83240
83040,CHATEAUVIEUX,83840
83047,LA CRAU,83260
83051,ENTRECASTEAUX,83570
83056,FIGANIERES,83830
83058,FLAYOSC,83780
83061,FREJUS,83370
83063,LA GARDE FREINET,83680
83068,GRIMAUD,83310
83068,GRIMAUD,83310
83069,HYERES,83400
83069,HYERES,83400
83073,LE LUC,83340
83076,MAZAUGUES,83136
83078,MOISSAC BELLEVUE,83630
83079,LA MOLE,83310
83083,MONTFORT SUR ARGENS,83570
83092,PIGNANS,83790
83093,PLAN D AUPS STE BAUME,83640
83094,LE PLAN DE LA TOUR,83120
83098,LE PRADET,83220
83101,RAMATUELLE,83350
83107,ROQUEBRUNE SUR ARGENS,83380
83109,LA ROQUE ESCLAPON,83840
83112,ST CYR SUR MER,83270
83113,ST JULIEN,83560
83115,STE MAXIME,83120
83116,ST MAXIMIN LA STE BAUME,83470
83119,ST TROPEZ,83990
83126,LA SEYNE SUR MER,83500
83129,SIX FOURS LES PLAGES,83140
83134,TARADEAU,83460
83140,TOURVES,83170
83151,VINS SUR CARAMY,83170
83153,ST MANDRIER SUR MER,83430
83154,ST ANTONIN DU VAR,83510
84006,AURIBEAU,84400
84007,AVIGNON,84140
84010,LA BASTIDONNE,84120
84013,BEAUMETTES,84220
84014,BEAUMONT DE PERTUIS,84120
84021,BRANTES,84390
84033,CASTELLET EN LUBERON,84400
84055,JONQUERETTES,84450
84077,MODENE,84330
84078,MONDRAGON,84430
84084,LA MOTTE D AIGUES,84240
84091,PIOLENC,84420
84095,PUYVERT,84160
84109,ST HIPPOLYTE LE GRAVEYRON,84330
84111,ST MARCELLIN LES VAISON,84110
84112,ST MARTIN DE CASTILLON,84750
84114,ST PANTALEON,84220
84119,ST SATURNIN LES AVIGNON,84450
84124,SAUMANE DE VAUCLUSE,84800
84135,UCHAUX,84100
84136,VACQUEYRAS,84190
84140,VAUGINES,84160
84142,VELLERON,84740
84146,VILLEDIEU,84110
85001,L AIGUILLON SUR MER,85460
85006,APREMONT,85220
85010,AVRILLE,85440
85012,LA BARRE DE MONTS,85550
85013,BAZOGES EN PAILLERS,85130
85020,BENET,85490
85020,BENET,85490
85021,LA BERNARDIERE,85610
85033,BOURNEAU,85200
85038,LES BROUZILS,85260
85041,CEZAIS,85410
85042,CHAILLE LES MARAIS,85450
85054,LA CHAPELLE HERMIER,85220
85059,LA CHATAIGNERAIE,85120
85066,CHAVAGNES LES REDOUX,85390
85067,CHEFFOIS,85390
85088,LE FENOUILLER,85800
85100,GIVRAND,85800
85105,LE GUE DE VELLUIRE,85770
85109,LES HERBIERS,85500
85111,L ILE D ELLE,85770
85113,L ILE D YEU,85350
85116,LA JONCHERE,85540
85119,LES LANDES GENUSSON,85130
85128,LUCON,85400
85131,LES MAGNILS REIGNIERS,85400
85134,MALLIEVRE,85590
85135,MAREUIL SUR LAY DISSAIS,85320
85137,MARSAIS STE RADEGONDE,85570
85141,MENOMBLET,85700
85146,MONTAIGU VENDEE,85600
85153,MOUCHAMPS,85640
85154,MOUILLERON ST GERMAIN,85390
85164,NOTRE DAME DE MONTS,85690
85177,LES VELLUIRE SUR VENDEE,85770
85190,ROCHESERVIERE,85620
85198,ST AUBIN DES ORMEAUX,85130
85201,ST BENOIST SUR MER,85540
85204,ST CHRISTOPHE DU LIGNERON,85670
85218,ST GEORGES DE POINTINDOUX,85150
85221,ST GERVAIS,85230
85223,STE HERMINE,85210
85226,ST HILAIRE DE RIEZ,85270
85226,ST HILAIRE DE RIEZ,85270
85229,ST HILAIRE DE VOUST,85120
85240,ST MALO DU BOIS,85590
85242,ST MARS LA REORTHE,85590
85243,BREM SUR MER,85470
85254,ST MESMIN,85700
85256,ST MICHEL LE CLOUCQ,85200
85269,ST SIGISMOND,85420
85276,ST VINCENT STERLANGES,85110
85277,ST VINCENT SUR GRAON,85540
85280,SALLERTAINE,85300
85282,SIGOURNAIS,85110
85291,THORIGNY,85480
85297,TRIAIZE,85580
85306,XANTON CHASSENON,85240
86006,ANTIGNY,86310
86008,ARCAY,86200
86010,ASLONNES,86340
86024,BERUGES,86190
86025,BETHINES,86310
86031,BONNES,86300
86036,BOURNAND,86120
86037,BRIGUEIL LE CHANTRE,86290
86042,BUXEUIL,37160
86045,CELLE LEVESCAULT,86600
86051,CHAMPAGNE LE SEC,86510
86059,CHAPELLE VIVIERS,86300
86064,CHATEAU GARNIER,86350
86069,LA CHAUSSEE,86330
86070,CHAUVIGNY,86300
86074,CHIRE EN MONTREUIL,86190
86079,LA ROCHE RIGAULT,86200
86079,LA ROCHE RIGAULT,86200
86082,VALENCE EN POITOU,86700
86084,COULONGES,86290
86087,CRAON,86110
86093,DERCE,86420
86122,LAUTHIERS,86300
86126,LEIGNES SUR FONTAINE,86300
86127,LEIGNE SUR USSEAU,86230
86130,LEUGNY,86220
86137,LOUDUN,86200
86144,MAISONNEUVE,86170
86145,MARCAY,86370
86148,MARNAY,86160
86159,MILLAC,86150
86164,MONTHOIRON,86210
86173,MOUTERRE SILLY,86200
86177,NEUVILLE DE POITOU,86170
86202,LA PUYE,86260
86203,QUEAUX,86150
86204,QUINCAY,86190
86207,LA ROCHE POSAY,86270
86223,ST GERMAIN,86310
86225,ST JEAN DE SAUVES,86330
86226,ST JULIEN L ARS,86800
86229,ST LEGER DE MONTBRILLAIS,86120
86231,ST MACOUX,86400
86235,ST MAURICE LA CLOUERE,86160
86244,ST SAUVANT,86600
86248,ST SECONDIN,86350
86249,SAIRES,86420
86254,SAULGE,86500
86256,SAVIGNY LEVESCAULT,86800
86262,SILLARS,86320
86269,TERNAY,86120
